credit,debit,date,l,s,d
dfl12_477,dfl12_478,1594-09-10,806,13,3
dfl12_477,dfl12_478,1594-09-10,927,19,4
dfl12_478,dfl12_340,1594-09-12,11,12,6
dfl12_478,dfl12_343,1594-09-12,11,12,6
dfl12_478,dfl12_340,1594-09-12,115,2,3
dfl12_478,dfl12_343,1594-09-12,115,2,3
dfl12_478,dfl12_340,1594-09-12,13,0,5
dfl12_478,dfl12_343,1594-09-12,13,0,5
dfl12_478,dfl12_344,1594-09-12,16,1,11
dfl12_478,dfl12_344,1594-09-12,165,10,0
dfl12_478,dfl12_344,1594-09-12,18,4,11
dfl12_478,dfl12_252,1594-09-12,237,5,1
dfl12_478,dfl12_252,1594-09-12,25,16,8
dfl12_478,dfl12_252,1594-09-12,28,18,8
dfl12_478,dfl12_340,1594-09-12,330,4,7
dfl12_478,dfl12_343,1594-09-12,330,4,7
dfl12_478,dfl12_344,1594-09-12,474,15,2
dfl12_478,dfl12_252,1594-09-12,680,12,0
dfl12_478,dfl12_340,1594-10-01,1731,14,4
dfl12_478,dfl12_343,1594-10-01,1731,14,4
dfl12_478,dfl12_347,1594-10-01,1731,14,4
dfl12_478,dfl12_343,1594-10-04,442,14,2
dfl12_478,dfl12_347,1594-10-04,442,14,2
dfl12_478,dfl12_489,1594-10-04,507,14,3
dfl12_479,dfl12_342,1594-09-10,16,3,4
dfl12_479,dfl12_341,1594-09-10,16,6,1.3333
dfl12_479,dfl12_342,1594-09-10,16,6,1.3333
dfl12_479,dfl12_345,1594-09-10,16,6,1.3333
dfl12_479,dfl12_341,1594-09-10,1620,12,10.3333
dfl12_479,dfl12_342,1594-09-10,1620,12,10.3333
dfl12_479,dfl12_345,1594-09-10,1620,12,10.3333
dfl12_477,dfl12_479,1594-09-10,1735,10,9
dfl12_479,dfl12_345,1594-09-10,18,12,0
dfl12_479,dfl12_342,1594-09-10,184,19,0
dfl12_479,dfl12_341,1594-09-10,20,3,0
dfl12_479,dfl12_345,1594-09-10,214,8,0
dfl12_479,dfl12_341,1594-09-10,228,12,5
dfl12_479,dfl12_350,1594-09-10,255,4,6
dfl12_477,dfl12_479,1594-09-10,48,18,4
dfl12_477,dfl12_479,1594-09-10,4861,18,8
dfl12_479,dfl12_342,1594-09-10,530,12,0
dfl12_477,dfl12_479,1594-09-10,54,18,4
dfl12_477,dfl12_479,1594-09-10,604,19,11
dfl12_479,dfl12_345,1594-09-10,615,0,8
dfl12_479,dfl12_341,1594-09-10,655,17,0
dfl12_479,dfl12_350,1594-09-10,88,19,5
dfl12_480,dfl12_482,1594-09-12,1,1,8
dfl12_481,dfl12_002,1594-09-20,131,11,3
dfl12_002,dfl12_484,1594-09-15,33,6,8
dfl12_002,dfl12_485,1594-09-14,0,10,0
dfl12_002,dfl12_485,1594-09-14,0,12,8
dfl12_002,dfl12_485,1594-09-14,0,14,7.5
dfl12_002,dfl12_485,1594-09-14,0,6,6
dfl12_002,dfl12_485,1594-09-14,1,10,0
dfl12_002,dfl12_485,1594-09-14,1,9,0
dfl12_002,dfl12_485,1594-09-14,110,0,0
dfl12_002,dfl12_485,1594-09-14,164,6,5.5
dfl12_002,dfl12_485,1594-09-14,2,16,0
dfl12_002,dfl12_485,1594-09-14,4,13,0
dfl12_002,dfl12_485,1594-09-14,4,3,4
dfl12_002,dfl12_485,1594-09-14,52,16,3
dfl12_485,dfl12_002,1594-09-14,54,13,4
dfl12_002,dfl12_485,1594-09-14,6,11,10
dfl12_002,dfl12_485,1594-09-14,62,10,3
dfl12_002,dfl12_485,1594-09-14,7,6,0
dfl12_002,dfl12_485,1594-09-14,75,0,0
dfl12_002,dfl12_485,1594-09-14,9,3,8
dfl12_002,dfl12_486,1594-09-14,58,0,0
dfl12_003,dfl12_487,1594-09-20,0,0,1
dfl12_004,dfl12_487,1594-09-20,0,0,1
dfl12_005,dfl12_487,1594-09-20,0,0,1
dfl12_008,dfl12_487,1594-09-20,0,15,2
dfl12_487,dfl12_238,1594-09-20,0,9,0
dfl12_487,dfl12_244,1594-09-20,1,6,0
dfl12_007,dfl12_487,1594-09-20,10,4,0
dfl12_011,dfl12_487,1594-09-20,11,5,0
dfl12_487,dfl12_235,1594-09-20,15,0,0
dfl12_487,dfl12_237,1594-09-20,15,19,2
dfl12_009,dfl12_487,1594-09-20,16,4,10
dfl12_006,dfl12_487,1594-09-20,17,17,6
dfl12_487,dfl12_240,1594-09-20,18,13,10
dfl12_487,dfl12_236,1594-09-20,18,15,5
dfl12_487,dfl12_242,1594-09-20,2,13,3
dfl12_487,dfl12_239,1594-09-20,22,7,6
dfl12_487,dfl12_275,1594-09-20,4,12,8
dfl12_487,dfl12_234,1594-09-20,5,9,4
dfl12_487,dfl12_241,1594-09-20,6,17,5
dfl12_487,dfl12_246,1594-09-20,67,8,11
dfl12_487,dfl12_243,1594-09-20,7,0,0
dfl12_487,dfl12_257,1594-09-20,70,2,6
dfl12_227,dfl12_488,1594-09-20,117,6,8
dfl12_045,dfl12_488,1594-09-20,140,0,0
dfl12_230,dfl12_488,1594-09-20,266,13,4
dfl12_231,dfl12_488,1594-09-20,266,13,4
dfl12_224,dfl12_488,1594-09-20,48,0,0
dfl12_228,dfl12_488,1594-09-20,85,6,8
dfl12_477,dfl12_489,1594-09-30,814,15,10
dfl12_477,dfl12_489,1594-10-01,1666,13,4
dfl12_002,dfl12_490,1594-10-15,8,6,8
dfl12_181,dfl12_492,1594-12-16,2137,7,5.25
